X ; A1 ; A2 ; A3 ; A4 ; A5 ; C1 ; C2 ; C3 ; C4 ; C5 ; C6 ; C7 ; C8
cross traffic bn:01194272n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
traffic intersection bn:00016237n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
bar code bn:00008480n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
bit bn:00010731n ; 0 ; 0 ; 0 ; 0.00889878 ; 0 ; 0.00889878 ; 0.00889878 ; 0 ; 0 ; 0 ; 0 ; 0.00889878 ; 0
equal bn:00102336a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
tick bn:00017986n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
dark bn:00025236n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
idle bn:00104520a ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
acceptor bn:00000659n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
gasoline bn:00037384n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
credit card bn:00017800n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
personal identification bn:00015915n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
identification number bn:00045820n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
keypad bn:00021482n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
nozzle bn:00058124n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
lever bn:00050864n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
q0 bn:17364007n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
g0 bn:03457776n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
equivalent representation bn:01209506n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
binary bn:00098398a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
least-significant bit bn:03286764n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
x0 bn:00146324n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
reproduce bn:00092850v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
first step bn:00034797n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
r0 bn:01974847n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
bit position bn:00256868n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
replicated bn:00087174v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
c0 bn:01697326n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
number 0 bn:00000004n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
number 1 bn:00034738n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
binary adder bn:00001280n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
binary numerals bn:00010481n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
decimal value bn:00025700n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
serial binary adder bn:03839336n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
greater bn:00103782a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
simulate bn:00090880v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
division algorithm bn:02696766n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
combination lock bn:00020880n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
result bn:00090243v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
string matching algorithm bn:02228010n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
terminal symbol bn:03643078n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
0b bn:00877013n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
derivation tree bn:00320060n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
include bn:00089662v ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0
corresponding bn:00082477v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
deterministic automaton bn:03116203n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
breadth-first search bn:03868956n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
iteration bn:00047734n ; 0 ; 0 ; 0 ; 0.00444939 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00444939
simply bn:00116053r ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
precedence bn:01410322n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
ambiguous grammar bn:03492547n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
concatenation bn:03489514n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
bullet bn:03415182n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
explain bn:00087870v ; 0 ; 0 ; 0 ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
concatenating bn:00085508v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fewer bn:00102921a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
infinite set bn:00046665n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
sr bn:00006868n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
justify bn:00090026v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
language constructed bn:01651637n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
kleene bn:02242973n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
iff bn:00706632n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
previously bn:00114297r ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
entire bn:00102277a ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
floyd warshall bn:01616259n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
real number bn:00066395n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
simplification bn:03665941n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
derivation bn:00026447n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
inductive bn:00104990a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
egrep bn:03233188n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
awk bn:00664644n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
notation bn:00058141n ; 0 ; 0 ; 0 ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
differ bn:00086797v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
file bn:00021475n ; 0 ; 0 ; 0 ; 0.00889878 ; 0.00889878 ; 0.00889878 ; 0 ; 0.00889878 ; 0 ; 0 ; 0 ; 0 ; 0
scan bn:00092427v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
anew bn:00114164r ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
question mark bn:00047210n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
ascii bn:00003473n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
ascii character bn:00006269n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
character code bn:00017756n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
newline bn:00051314n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
qu bn:00146760n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
az bn:00005684n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
s i bn:00047162n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0
complementation bn:03341864n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
relative bn:00100122a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
digital computer bn:00027084n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
machine element bn:02053834n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
propositional function bn:01604270n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
memory recall bn:00066478n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
recall bn:00084413v ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
share bn:00070912n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
logic element bn:00051852n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
physical devices bn:00021491n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
logical value bn:00855623n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
physical states bn:00074011n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
delay time bn:15106953n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
time switching bn:00688588n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
switching time bn:01138977n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
gate bn:00037487n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
able bn:00096151a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
computer designer bn:03287605n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
specific bn:00111002a ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
obtained bn:00088208v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
series 1 bn:00882814n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
ticks bn:00083260v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
function bn:00088629v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
clock ticked bn:00011276n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
phenomenon bn:00061931n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
flip-flop bn:00035248n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
rising edge bn:03651778n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
square wave bn:02499422n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
known bn:00105645a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
computer design bn:00005444n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
synchronous system bn:00865301n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
constant bn:00100331a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
current bn:00100790a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
timing diagram bn:03578711n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
input bn:00247344n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
appear bn:00082696v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
tabular bn:00111611a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
d e a bn:00025494n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
logic functions bn:00012145n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
uvw bn:00749634n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
uv bn:00078906n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
vw bn:02595683n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
propositional logic bn:00064782n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
bank bn:00008364n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
latch bn:00090205v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
first approximation bn:02824941n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
opposing bn:00085875v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
order bn:00088990v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
discipline bn:00007985n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
complementary bn:00100142a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
change 1 bn:03388665n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
summary bn:00075142n ; 0 ; 0 ; 0 ; 0.0177976 ; 0 ; 0 ; 0.0177976 ; 0 ; 0.0177976 ; 0 ; 0.0177976 ; 0 ; 0.0177976
identified bn:00089576v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
transient bn:00112062a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
transient state bn:00252033n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
states bn:00087895v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
behave bn:00082286v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
transparent bn:00112072a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
leading edge bn:15124411n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
clocking bn:00085147v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
clock bn:00019887n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
left-hand side bn:00902572n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
stabilize bn:00094238v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
nand gate bn:00056789n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
explore bn:00087882v ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
control unit bn:03502830n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
type design bn:03485283n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
register-transfer level bn:03861646n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
stored-program bn:00111251a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
stored-program computer bn:00074456n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fit bn:02754577n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
higher level bn:03277764n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
sequence number bn:02405887n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
adding machine bn:00001290n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
transition function bn:01057483n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
basic principle bn:00008838n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
implement bn:00082712v ; 0 ; 0 ; 0 ; 0.00444939 ; 0 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00444939 ; 0
gated bn:00088691v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
minimum bn:00055167n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
control line bn:01757034n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
strobe bn:00074723n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
datum bn:00025327n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
selective bn:00110293a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
gate delay bn:00451616n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
expense bn:00027451n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
kind bn:00103526a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
abstract computer bn:03436081n ; 0 ; 0 ; 0 ; 0.00444939 ; 0 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00444939 ; 0
modular bn:00106842a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
modular decomposition bn:02195639n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
hope bn:00089472v ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
